employee_department,employee_campus,employee_position,employee_seniority_years,is_contractor,employee_classification,has_foreign_citizenship,has_criminal_record,total_printed_pages,num_printed_pages_off_hours,total_files_burned,burned_from_other,is_abroad,hostility_country_level,num_entries,num_unique_campus,entry_during_weekend,is_malicious
10,2,42,13,0,2,0,0,4,0,0,0,0,0,0,0,0,0
10,2,42,13,0,2,0,0,1,0,0,0,0,0,0,0,0,0
10,2,42,13,0,2,0,0,0,0,9,0,0,0,1,1,1,0
10,2,42,13,0,2,0,0,0,0,7,0,0,0,1,1,0,0
10,2,42,13,0,2,0,0,13,1,9,0,0,0,0,0,0,0
10,2,42,13,0,2,0,0,2,0,0,0,0,0,1,1,1,0
10,2,42,13,0,2,0,0,5,0,0,0,0,0,1,1,1,0
10,2,42,13,0,2,0,0,8,0,5,0,0,0,1,1,0,0
10,2,42,13,0,2,0,0,1,0,0,0,0,0,2,1,0,0
10,2,42,13,0,2,0,0,4,1,0,0,0,0,1,1,1,0
10,2,42,13,0,2,0,0,0,0,8,0,0,0,1,1,0,0
10,2,42,13,0,2,0,0,5,0,0,0,0,0,0,0,0,0
10,2,42,13,0,2,0,0,7,2,0,0,0,0,0,0,0,0
10,2,42,13,0,2,0,0,2,0,0,0,0,0,2,1,1,0
10,2,42,13,0,2,0,0,6,1,0,0,0,0,1,1,0,0
10,2,42,13,0,2,0,0,0,0,2,0,0,0,0,0,0,0
0,0,41,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0
0,0,41,7,0,2,1,0,0,0,0,0,0,0,1,1,0,0
0,0,41,7,0,2,1,0,0,0,9,0,0,0,0,0,0,0
0,0,41,7,0,2,1,0,1,0,0,0,0,0,2,1,0,0
0,0,41,7,0,2,1,0,1,0,0,0,0,0,0,0,0,0
0,0,41,7,0,2,1,0,0,0,36,0,0,0,1,1,0,0
0,0,41,7,0,2,1,0,2,0,0,0,0,0,2,1,0,0
0,0,41,7,0,2,1,0,3,0,0,0,0,0,1,1,0,0
0,0,41,7,0,2,1,0,0,0,43,0,0,0,0,0,0,0
0,0,41,7,0,2,1,0,4,1,0,0,0,0,0,0,0,0
0,0,41,7,0,2,1,0,0,0,5,0,0,0,2,1,0,0
0,0,41,7,0,2,1,0,1,0,0,0,0,0,1,1,0,0
0,0,41,7,0,2,1,0,0,0,0,0,0,0,2,1,0,0
0,0,41,7,0,2,1,0,10,2,0,0,0,0,1,1,0,0
0,0,41,7,0,2,1,0,0,0,30,0,0,0,0,0,0,0
0,0,41,7,0,2,1,0,23,0,46,0,0,0,0,0,0,0
0,0,41,7,0,2,1,0,0,0,2,0,0,0,1,1,0,0
0,0,41,7,0,2,1,0,0,0,30,0,0,0,1,1,0,0
0,0,41,7,0,2,1,0,0,0,31,0,0,0,0,0,0,0
0,0,41,7,0,2,1,0,9,0,46,0,0,0,0,0,0,0
0,0,41,7,0,2,1,0,0,0,32,0,0,0,0,0,0,0
0,0,41,7,0,2,1,0,6,1,0,0,0,0,0,0,0,0
0,0,41,7,0,2,1,0,0,0,0,0,0,0,1,1,1,0
0,0,41,7,0,2,1,0,5,0,0,0,0,0,0,0,0,0
0,0,41,7,0,2,1,0,0,0,40,0,0,0,1,1,0,0
0,0,41,7,0,2,1,0,0,0,40,0,0,0,0,0,0,0
0,0,41,7,0,2,1,0,0,0,34,0,0,0,0,0,0,0
0,0,41,7,0,2,1,0,6,0,36,0,0,0,2,1,0,0
0,0,41,7,0,2,1,0,7,1,34,0,0,0,2,1,0,0
0,0,41,7,0,2,1,0,6,0,36,0,0,0,0,0,0,0
0,0,41,7,0,2,1,0,0,0,27,0,0,0,1,1,0,0
0,0,41,7,0,2,1,0,8,1,0,0,0,0,2,1,0,0
0,0,41,7,0,2,1,0,0,0,43,0,0,0,1,1,0,0
0,0,41,7,0,2,1,0,3,0,0,0,0,0,1,1,1,0
0,0,41,7,0,2,1,0,0,0,26,0,0,0,1,1,0,0
0,0,41,7,0,2,1,0,3,0,0,0,0,0,0,0,0,0
0,0,41,7,0,2,1,0,1,0,20,0,0,0,1,1,1,0
0,0,41,7,0,2,1,0,0,0,37,0,0,0,0,0,0,0
0,0,41,7,0,2,1,0,9,1,0,0,0,0,2,1,0,0
0,0,41,7,0,2,1,0,2,0,29,0,0,0,1,1,0,0
0,0,41,7,0,2,1,0,3,1,0,0,0,0,2,1,0,0
0,0,41,7,0,2,1,0,0,0,8,0,0,0,0,0,0,0
0,0,41,7,0,2,1,0,0,0,0,0,1,0,0,0,0,0
0,0,41,7,0,2,1,0,0,0,0,0,1,0,0,0,0,0
0,0,41,7,0,2,1,0,0,0,0,0,1,0,0,0,0,0
0,0,41,7,0,2,1,0,0,0,0,0,1,0,0,0,0,0
0,0,41,7,0,2,1,0,0,0,0,0,1,0,0,0,0,0
0,0,41,7,0,2,1,0,0,0,32,0,0,0,1,1,0,0
0,0,41,7,0,2,1,0,3,1,0,0,0,0,1,1,0,0
0,0,41,7,0,2,1,0,0,0,29,0,0,0,1,1,0,0
0,0,41,7,0,2,1,0,0,0,35,0,0,0,2,1,0,0
0,0,41,7,0,2,1,0,0,0,27,0,0,0,0,0,0,0
0,0,41,7,0,2,1,0,12,0,0,0,0,0,1,1,0,0
0,0,41,7,0,2,1,0,8,0,0,0,0,0,0,0,0,0
0,0,41,7,0,2,1,0,4,0,0,0,0,0,0,0,0,0
0,0,41,7,0,2,1,0,2,0,36,0,0,0,1,1,0,0
0,0,41,7,0,2,1,0,0,0,40,0,0,0,2,1,0,0
0,0,41,7,0,2,1,0,4,1,0,0,0,0,1,1,0,0
10,0,9,10,1,3,0,0,1,0,0,0,0,0,0,0,0,0
10,0,9,10,1,3,0,0,0,0,0,0,0,0,1,1,0,0
10,0,9,10,1,3,0,0,0,0,3,0,0,0,1,1,0,0
10,0,9,10,1,3,0,0,3,0,0,0,0,0,1,1,1,0
10,0,9,10,1,3,0,0,0,0,0,0,0,0,2,1,1,0
10,0,9,10,1,3,0,0,0,0,0,0,0,0,1,1,1,0
10,0,9,10,1,3,0,0,0,0,0,0,0,0,2,1,0,0
10,0,9,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0
10,0,9,10,1,3,0,0,5,0,0,0,0,0,1,1,0,0
10,0,9,10,1,3,0,0,4,0,0,0,0,0,1,1,0,0
10,0,9,10,1,3,0,0,0,0,9,0,0,0,1,1,0,0
10,0,9,10,1,3,0,0,0,0,7,0,0,0,0,0,0,0
10,0,9,10,1,3,0,0,0,0,6,0,0,0,1,1,1,0
10,0,9,10,1,3,0,0,2,0,0,0,0,0,1,1,0,0
10,0,9,10,1,3,0,0,15,0,0,0,0,0,1,1,1,0
10,0,9,10,1,3,0,0,3,1,0,0,0,0,1,1,0,0
10,0,9,10,1,3,0,0,1,0,0,0,0,0,1,1,0,0
10,0,9,10,1,3,0,0,0,0,5,0,0,0,0,0,0,0
10,0,9,10,1,3,0,0,0,0,6,0,0,0,0,0,0,0
10,0,9,10,1,3,0,0,9,0,0,0,0,0,2,1,0,0
10,0,9,10,1,3,0,0,0,0,5,0,0,0,1,1,1,0
10,0,9,10,1,3,0,0,0,0,5,0,0,0,1,1,0,0
10,0,9,10,1,3,0,0,0,0,8,0,0,0,2,1,1,0
10,0,9,10,1,3,0,0,2,0,0,0,0,0,0,0,0,0
10,0,9,10,1,3,0,0,1,0,0,0,0,0,2,1,0,0
10,0,9,10,1,3,0,0,3,0,0,0,0,0,2,1,0,0
10,0,9,10,1,3,0,0,10,0,0,0,0,0,1,1,0,0
10,0,9,10,1,3,0,0,3,0,0,0,0,0,1,1,0,0
10,0,9,10,1,3,0,0,0,0,2,0,0,0,0,0,0,0
10,0,9,10,1,3,0,0,4,1,0,0,0,0,1,1,0,0
10,0,9,10,1,3,0,0,0,0,3,0,0,0,2,1,0,0
10,0,9,10,1,3,0,0,8,3,0,0,0,0,1,1,0,0
10,0,9,10,1,3,0,0,9,0,0,0,0,0,1,1,0,0
10,0,9,10,1,3,0,0,5,0,0,0,0,0,1,1,1,0
10,0,9,10,1,3,0,0,0,0,6,0,0,0,1,1,0,0
10,0,9,10,1,3,0,0,2,0,0,0,0,0,1,1,1,0
10,0,9,10,1,3,0,0,7,0,0,0,0,0,1,1,1,0
10,0,9,10,1,3,0,0,7,0,0,0,0,0,1,1,0,0
10,0,9,10,1,3,0,0,16,0,0,0,0,0,1,1,0,0
9,2,43,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0
9,2,43,10,0,3,0,0,0,0,0,0,0,0,1,1,0,0
9,2,43,10,0,3,0,0,4,0,0,0,0,0,1,1,0,0
9,2,43,10,0,3,0,0,0,0,0,0,0,0,2,1,0,0
9,2,43,10,0,3,0,0,0,0,35,0,0,0,1,1,0,0
9,2,43,10,0,3,0,0,1,0,0,0,0,0,0,0,0,0
9,2,43,10,0,3,0,0,3,0,0,0,0,0,1,1,0,0
9,2,43,10,0,3,0,0,0,0,25,0,0,0,1,1,0,0
9,2,43,10,0,3,0,0,0,0,6,0,0,0,0,0,0,0
9,2,43,10,0,3,0,0,0,0,37,0,0,0,0,0,0,0
9,2,43,10,0,3,0,0,0,0,10,0,0,0,0,0,0,0
9,2,43,10,0,3,0,0,44,0,0,0,0,0,1,1,0,0
9,2,43,10,0,3,0,0,1,0,0,0,0,0,1,1,0,0
9,2,43,10,0,3,0,0,0,0,29,0,0,0,0,0,0,0
9,2,43,10,0,3,0,0,8,1,0,0,0,0,1,1,0,0
9,2,43,10,0,3,0,0,0,0,32,0,0,0,0,0,0,0
9,2,43,10,0,3,0,0,0,0,44,0,0,0,0,0,0,0
9,2,43,10,0,3,0,0,2,0,0,0,0,0,1,1,0,0
9,2,43,10,0,3,0,0,0,0,31,0,0,0,1,1,0,0
9,2,43,10,0,3,0,0,0,0,5,0,0,0,0,0,0,0
9,2,43,10,0,3,0,0,4,0,0,0,0,0,0,0,0,0
9,2,43,10,0,3,0,0,25,0,0,0,0,0,1,1,0,0
9,2,43,10,0,3,0,0,24,0,0,0,0,0,0,0,0,0
9,2,43,10,0,3,0,0,0,0,37,0,0,0,1,1,1,0
9,2,43,10,0,3,0,0,8,0,0,0,0,0,2,1,0,0
9,2,43,10,0,3,0,0,0,0,30,0,0,0,0,0,0,0
9,2,43,10,0,3,0,0,0,0,36,0,0,0,1,1,0,0
9,2,43,10,0,3,0,0,0,0,34,0,0,0,0,0,0,0
9,2,43,10,0,3,0,0,13,4,0,0,0,0,1,1,0,0
9,2,43,10,0,3,0,0,7,0,0,0,0,0,0,0,0,0
9,2,43,10,0,3,0,0,7,0,0,0,0,0,1,1,0,0
9,2,43,10,0,3,0,0,5,1,0,0,0,0,0,0,0,0
9,2,43,10,0,3,0,0,0,0,38,0,0,0,1,1,0,0
9,2,43,10,0,3,0,0,0,0,49,0,0,0,1,1,0,0
9,2,43,10,0,3,0,0,0,0,42,0,0,0,0,0,0,0
9,2,43,10,0,3,0,0,11,0,0,0,0,0,1,1,0,0
9,2,43,10,0,3,0,0,0,0,19,0,0,0,1,1,0,0
9,2,43,10,0,3,0,0,10,0,0,0,0,0,0,0,0,0
9,2,43,10,0,3,0,0,0,0,45,0,0,0,1,1,0,0
9,2,43,10,0,3,0,0,0,0,7,0,0,0,2,1,0,0
9,2,43,10,0,3,0,0,9,2,0,0,0,0,1,1,0,0
9,2,43,10,0,3,0,0,0,0,21,0,0,0,1,1,0,0
9,2,43,10,0,3,0,0,2,0,0,0,0,0,0,0,0,0
9,2,43,10,0,3,0,0,0,0,7,0,0,0,1,1,0,0
9,2,43,10,0,3,0,0,9,1,0,0,0,0,1,1,0,0
9,2,43,10,0,3,0,0,18,0,0,0,0,0,0,0,0,0
9,2,43,10,0,3,0,0,12,0,0,0,0,0,1,1,0,0
9,2,43,10,0,3,0,0,5,0,0,0,0,0,1,1,0,0
9,2,43,10,0,3,0,0,0,0,2,0,0,0,0,0,0,0
4,1,13,19,1,1,0,0,0,0,0,0,0,0,1,1,1,0
4,1,13,19,1,1,0,0,16,1,0,0,0,0,1,1,0,0
4,1,13,19,1,1,0,0,0,0,0,0,0,0,2,1,0,0
4,1,13,19,1,1,0,0,8,0,0,0,0,0,2,1,0,0
4,1,13,19,1,1,0,0,0,0,0,0,0,0,1,1,0,0
4,1,13,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4,1,13,19,1,1,0,0,21,3,0,0,0,0,0,0,0,0
4,1,13,19,1,1,0,0,5,0,0,0,0,0,1,1,0,0
4,1,13,19,1,1,0,0,4,0,0,0,0,0,1,1,0,0
4,1,13,19,1,1,0,0,0,0,4,0,0,0,0,0,0,0
4,1,13,19,1,1,0,0,17,5,0,0,0,0,2,1,0,0
4,1,13,19,1,1,0,0,1,0,0,0,0,0,0,0,0,0
4,1,13,19,1,1,0,0,6,1,0,0,0,0,0,0,0,0
4,1,13,19,1,1,0,0,0,0,54,0,0,0,0,0,0,0
4,1,13,19,1,1,0,0,2,0,3,0,0,0,1,1,0,0
4,1,13,19,1,1,0,0,0,0,40,0,0,0,0,0,0,0
4,1,13,19,1,1,0,0,0,0,54,0,0,0,1,1,0,0
4,1,13,19,1,1,0,0,8,2,0,0,0,0,0,0,0,0
4,1,13,19,1,1,0,0,0,0,63,0,0,0,1,1,0,0
4,1,13,19,1,1,0,0,2,0,0,0,0,0,1,1,0,0
4,1,13,19,1,1,0,0,8,0,0,0,0,0,1,1,0,0
4,1,13,19,1,1,0,0,23,0,0,0,0,0,1,1,0,0
4,1,13,19,1,1,0,0,4,0,0,0,0,0,0,0,0,0
4,1,13,19,1,1,0,0,0,0,47,0,0,0,1,1,0,0
4,1,13,19,1,1,0,0,19,0,40,0,0,0,1,1,0,0
4,1,13,19,1,1,0,0,0,0,41,0,0,0,0,0,0,0
4,1,13,19,1,1,0,0,0,0,45,0,0,0,1,1,0,0
4,1,13,19,1,1,0,0,19,0,0,0,0,0,1,1,0,0
4,1,13,19,1,1,0,0,46,12,47,0,0,0,0,0,0,0
4,1,13,19,1,1,0,0,0,0,0,0,1,0,0,0,0,0
4,1,13,19,1,1,0,0,0,0,0,0,1,0,0,0,0,0
4,1,13,19,1,1,0,0,0,0,0,0,1,0,0,0,0,0
4,1,13,19,1,1,0,0,0,0,0,0,1,0,0,0,0,0
4,1,13,19,1,1,0,0,0,0,0,0,1,0,0,0,0,0
4,1,13,19,1,1,0,0,24,0,6,0,0,0,1,1,0,0
4,1,13,19,1,1,0,0,24,0,0,0,0,0,0,0,0,0
4,1,13,19,1,1,0,0,3,1,0,0,0,0,0,0,0,0
4,1,13,19,1,1,0,0,13,2,0,0,0,0,2,1,0,0
4,1,13,19,1,1,0,0,10,0,0,0,0,0,0,0,0,0
4,1,13,19,1,1,0,0,4,0,52,0,0,0,0,0,0,0
4,1,13,19,1,1,0,0,0,0,44,0,0,0,0,0,0,0
4,1,13,19,1,1,0,0,3,0,42,0,0,0,0,0,0,0
4,1,13,19,1,1,0,0,3,0,0,0,0,0,1,1,0,0
4,1,13,19,1,1,0,0,28,0,0,0,0,0,0,0,0,0
4,1,13,19,1,1,0,0,0,0,51,0,0,0,2,1,0,0
4,1,13,19,1,1,0,0,19,0,0,0,0,0,2,1,0,0
4,1,13,19,1,1,0,0,0,0,61,0,0,0,1,1,0,0
4,1,13,19,1,1,0,0,5,0,0,0,0,0,0,0,0,0
4,1,13,19,1,1,0,0,7,1,41,0,0,0,0,0,0,0
4,1,13,19,1,1,0,0,4,0,36,0,0,0,1,1,0,0
4,1,13,19,1,1,0,0,0,0,37,0,0,0,2,1,0,0
4,1,13,19,1,1,0,0,10,1,0,0,0,0,1,1,0,0
4,1,13,19,1,1,0,0,9,0,36,0,0,0,0,0,0,0
4,1,13,19,1,1,0,0,0,0,0,0,0,0,2,1,1,0
4,1,13,19,1,1,0,0,7,0,45,0,0,0,0,0,0,0
4,1,13,19,1,1,0,0,0,0,42,0,0,0,1,1,0,0
4,1,13,19,1,1,0,0,0,0,9,0,0,0,1,1,0,0
4,1,13,19,1,1,0,0,6,0,0,0,0,0,2,1,0,0
4,1,13,19,1,1,0,0,1,0,0,0,0,0,1,1,0,0
4,1,13,19,1,1,0,0,3,0,0,0,0,0,0,0,0,0
4,1,13,19,1,1,0,0,0,0,46,0,0,0,1,1,0,0
4,1,13,19,1,1,0,0,6,0,37,0,0,0,0,0,0,0
4,1,13,19,1,1,0,0,0,0,52,0,0,0,0,0,0,0
4,1,13,19,1,1,0,0,0,0,44,0,0,0,1,1,0,0
4,1,13,19,1,1,0,0,0,0,4,0,0,0,1,1,0,0
4,1,13,19,1,1,0,0,0,0,43,0,0,0,0,0,0,0
4,1,13,19,1,1,0,0,0,0,39,0,0,0,1,1,0,0
0,0,43,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,43,21,0,3,0,0,0,0,39,0,0,0,1,1,0,0
0,0,43,21,0,3,0,0,1,0,0,0,0,0,1,1,0,0
0,0,43,21,0,3,0,0,0,0,0,0,0,0,2,1,0,0
0,0,43,21,0,3,0,0,0,0,0,0,0,0,1,1,0,0
0,0,43,21,0,3,0,0,0,0,0,0,0,0,1,1,1,0
0,0,43,21,0,3,0,0,1,0,0,0,0,0,2,1,0,0
0,0,43,21,0,3,0,0,18,0,0,0,0,0,1,1,0,0
0,0,43,21,0,3,0,0,15,0,2,0,0,0,1,1,0,0
0,0,43,21,0,3,0,0,0,0,41,0,0,0,2,1,0,0
0,0,43,21,0,3,0,0,0,0,28,0,0,0,0,0,0,0
0,0,43,21,0,3,0,0,13,4,0,0,0,0,0,0,0,0
0,0,43,21,0,3,0,0,19,0,0,0,0,0,1,1,0,0
0,0,43,21,0,3,0,0,0,0,27,0,0,0,1,1,0,0
0,0,43,21,0,3,0,0,3,0,0,0,0,0,0,0,0,0
0,0,43,21,0,3,0,0,0,0,35,0,0,0,1,1,0,0
0,0,43,21,0,3,0,0,12,4,0,0,0,0,1,1,0,0
0,0,43,21,0,3,0,0,1,0,0,0,0,0,0,0,0,0
0,0,43,21,0,3,0,0,4,0,0,0,0,0,0,0,0,0
0,0,43,21,0,3,0,0,5,1,0,0,0,0,1,1,0,0
0,0,43,21,0,3,0,0,1,0,34,0,0,0,2,1,0,0
0,0,43,21,0,3,0,0,0,0,37,0,0,0,0,0,0,0
0,0,43,21,0,3,0,0,6,0,0,0,0,0,1,1,0,0
0,0,43,21,0,3,0,0,3,0,0,0,0,0,1,1,0,0
0,0,43,21,0,3,0,0,0,0,35,0,0,0,0,0,0,0
0,0,43,21,0,3,0,0,8,2,0,0,0,0,1,1,0,0
0,0,43,21,0,3,0,0,8,0,0,0,0,0,2,1,1,0
0,0,43,21,0,3,0,0,6,1,44,0,0,0,1,1,0,0
0,0,43,21,0,3,0,0,0,0,4,0,0,0,0,0,0,0
0,0,43,21,0,3,0,0,7,0,0,0,0,0,1,1,0,0
0,0,43,21,0,3,0,0,12,0,0,0,0,0,1,1,0,0
0,0,43,21,0,3,0,0,0,0,40,0,0,0,1,1,0,0
0,0,43,21,0,3,0,0,0,0,3,0,0,0,2,1,0,0
0,0,43,21,0,3,0,0,0,0,32,0,0,0,2,1,0,0
0,0,43,21,0,3,0,0,17,5,0,0,0,0,0,0,0,0
0,0,43,21,0,3,0,0,0,0,26,0,0,0,0,0,0,0
0,0,43,21,0,3,0,0,0,0,32,0,0,0,1,1,0,0
0,0,43,21,0,3,0,0,0,0,9,0,0,0,2,1,0,0
0,0,43,21,0,3,0,0,15,0,0,0,0,0,2,1,0,0
0,0,43,21,0,3,0,0,12,0,0,0,0,0,0,0,0,0
0,0,43,21,0,3,0,0,0,0,10,0,0,0,1,1,0,0
0,0,43,21,0,3,0,0,14,0,0,0,0,0,1,1,0,0
0,0,43,21,0,3,0,0,2,0,0,0,0,0,1,1,0,0
0,0,43,21,0,3,0,0,16,2,38,0,0,0,2,1,0,0
0,0,43,21,0,3,0,0,0,0,38,0,0,0,0,0,0,0
0,0,43,21,0,3,0,0,1,0,39,0,0,0,0,0,0,0
0,0,43,21,0,3,0,0,10,0,0,0,0,0,2,1,0,0
0,0,43,21,0,3,0,0,7,0,45,0,0,0,1,1,0,0
0,0,43,21,0,3,0,0,4,0,0,0,0,0,1,1,0,0
0,0,43,21,0,3,0,0,0,0,41,0,0,0,2,1,1,0
0,0,43,21,0,3,0,0,2,0,0,0,0,0,2,1,0,0
0,0,43,21,0,3,0,0,15,0,0,0,0,0,0,0,0,0
0,0,43,21,0,3,0,0,4,0,0,0,0,0,2,1,1,0
0,0,43,21,0,3,0,0,5,0,32,0,0,0,0,0,0,0
0,0,43,21,0,3,0,0,0,0,38,0,0,0,1,1,0,0
4,1,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4,1,3,4,0,2,0,0,0,0,0,0,0,0,1,1,0,0
4,1,3,4,0,2,0,0,0,0,44,0,0,0,0,0,0,0
4,1,3,4,0,2,0,0,0,0,52,0,0,0,0,0,0,0
4,1,3,4,0,2,0,0,0,0,4,0,0,0,1,1,0,0
4,1,3,4,0,2,0,0,9,0,0,0,0,0,1,1,0,0
4,1,3,4,0,2,0,0,8,0,0,0,0,0,0,0,0,0
4,1,3,4,0,2,0,0,0,0,0,0,0,0,1,1,1,0
4,1,3,4,0,2,0,0,3,0,0,0,0,0,0,0,0,0
4,1,3,4,0,2,0,0,12,0,0,0,0,0,2,1,0,0
4,1,3,4,0,2,0,0,0,0,50,0,0,0,0,0,0,0
4,1,3,4,0,2,0,0,5,0,0,0,0,0,0,0,0,0
4,1,3,4,0,2,0,0,5,0,0,0,0,0,1,1,0,0
4,1,3,4,0,2,0,0,0,0,42,0,0,0,0,0,0,0
4,1,3,4,0,2,0,0,25,7,0,0,0,0,1,1,0,0
4,1,3,4,0,2,0,0,0,0,7,0,0,0,0,0,0,0
4,1,3,4,0,2,0,0,0,0,34,0,0,0,1,1,0,0
4,1,3,4,0,2,0,0,1,0,0,0,0,0,1,1,0,0
4,1,3,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0
4,1,3,4,0,2,0,0,1,0,43,0,0,0,0,0,0,0
4,1,3,4,0,2,0,0,0,0,0,0,0,0,2,1,0,0
4,1,3,4,0,2,0,0,0,0,46,0,0,0,1,1,0,0
4,1,3,4,0,2,0,0,1,0,0,0,0,0,2,1,0,0
4,1,3,4,0,2,0,0,11,2,0,0,0,0,0,0,0,0
4,1,3,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0
4,1,3,4,0,2,0,0,5,0,5,0,0,0,1,1,0,0
4,1,3,4,0,2,0,0,13,5,0,0,0,0,0,0,0,0
4,1,3,4,0,2,0,0,2,0,44,0,0,0,1,1,0,0
4,1,3,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0
4,1,3,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0
4,1,3,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0
4,1,3,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0
4,1,3,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0
4,1,3,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0
4,1,3,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0
4,1,3,4,0,2,0,0,5,0,54,0,0,0,0,0,0,0
4,1,3,4,0,2,0,0,9,0,0,0,0,0,0,0,0,0
4,1,3,4,0,2,0,0,0,0,55,0,0,0,2,1,0,0
4,1,3,4,0,2,0,0,7,0,42,0,0,0,0,0,0,0
4,1,3,4,0,2,0,0,7,2,0,0,0,0,0,0,0,0
4,1,3,4,0,2,0,0,12,2,0,0,0,0,2,1,0,0
4,1,3,4,0,2,0,0,3,0,0,0,0,0,1,1,0,0
4,1,3,4,0,2,0,0,0,0,48,0,0,0,1,1,0,0
4,1,3,4,0,2,0,0,4,0,0,0,0,0,1,1,0,0
4,1,3,4,0,2,0,0,0,0,58,0,0,0,2,1,0,0
4,1,3,4,0,2,0,0,11,0,0,0,0,0,1,1,0,0
4,1,3,4,0,2,0,0,0,0,46,0,0,0,2,1,0,0
4,1,3,4,0,2,0,0,0,0,6,0,0,0,1,1,0,0
4,1,3,4,0,2,0,0,0,0,42,0,0,0,1,1,0,0
4,1,3,4,0,2,0,0,1,0,40,0,0,0,2,1,0,0
4,1,3,4,0,2,0,0,0,0,47,0,0,0,1,1,0,0
4,1,3,4,0,2,0,0,17,3,43,0,0,0,1,1,0,0
4,1,3,4,0,2,0,0,0,0,9,0,0,0,1,1,0,0
4,1,3,4,0,2,0,0,0,0,39,0,0,0,0,0,0,0
4,1,3,4,0,2,0,0,12,0,0,0,0,0,1,1,0,0
4,1,3,4,0,2,0,0,0,0,50,0,0,0,1,1,0,0
4,1,3,4,0,2,0,0,6,0,0,0,0,0,1,1,0,0
4,1,3,4,0,2,0,0,0,0,52,0,0,0,1,1,0,0
4,1,3,4,0,2,0,0,11,0,0,0,0,0,0,0,0,0
4,1,3,4,0,2,0,0,0,0,3,0,0,0,1,1,0,0
4,1,3,4,0,2,0,0,0,0,51,0,0,0,2,1,0,0
4,1,3,4,0,2,0,0,15,0,0,0,0,0,1,1,0,0
4,1,3,4,0,2,0,0,4,0,0,0,0,0,0,0,0,0
4,1,3,4,0,2,0,0,0,0,47,0,0,0,0,0,0,0
4,1,3,4,0,2,0,0,4,0,39,0,0,0,1,1,0,0
4,1,3,4,0,2,0,0,2,0,0,0,0,0,1,1,0,0
4,1,3,4,0,2,0,0,0,0,33,0,0,0,0,0,0,0
4,1,3,4,0,2,0,0,11,4,0,0,0,0,1,1,0,0
8,0,41,2,0,2,0,0,13,0,0,0,0,0,0,0,0,0
8,0,41,2,0,2,0,0,14,0,0,0,0,0,1,1,0,0
8,0,41,2,0,2,0,0,13,0,0,0,0,0,1,1,0,0
8,0,41,2,0,2,0,0,8,0,0,0,0,0,1,1,0,0
8,0,41,2,0,2,0,0,17,0,0,0,0,0,1,1,0,0
8,0,41,2,0,2,0,0,54,0,0,0,0,0,0,0,0,0
8,0,41,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
8,0,41,2,0,2,0,0,49,0,0,0,0,0,0,0,0,0
8,0,41,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0
8,0,41,2,0,2,0,0,9,0,0,0,0,0,0,0,0,0
8,0,41,2,0,2,0,0,15,0,0,0,0,0,0,0,0,0
8,0,41,2,0,2,0,0,7,0,0,0,0,0,1,1,0,0
8,0,41,2,0,2,0,0,35,0,0,0,0,0,1,1,0,0
8,0,41,2,0,2,0,0,27,0,0,0,0,0,1,1,0,0
8,0,41,2,0,2,0,0,0,0,0,0,0,0,2,1,0,0
8,0,41,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0
8,0,41,2,0,2,0,0,80,0,14,0,0,0,0,0,0,0
8,0,41,2,0,2,0,0,23,0,0,0,0,0,1,1,0,0
8,0,41,2,0,2,0,0,39,0,0,0,0,0,0,0,0,0
8,0,41,2,0,2,0,0,5,0,0,0,0,0,0,0,0,0
8,0,41,2,0,2,0,0,1,0,0,0,0,0,1,1,0,0
8,0,41,2,0,2,0,0,70,0,0,0,0,0,1,1,0,0
8,0,41,2,0,2,0,0,31,0,0,0,0,0,1,1,0,0
8,0,41,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0
8,0,41,2,0,2,0,0,68,0,0,0,0,0,0,0,0,0
8,0,41,2,0,2,0,0,4,0,0,0,0,0,1,1,0,0
8,0,41,2,0,2,0,0,65,0,0,0,0,0,0,0,0,0
8,0,41,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0
8,0,41,2,0,2,0,0,46,0,0,0,0,0,1,1,0,0
8,0,41,2,0,2,0,0,15,0,0,0,0,0,1,1,0,0
8,0,41,2,0,2,0,0,14,0,7,0,0,0,0,0,0,0
8,0,41,2,0,2,0,0,14,0,0,0,0,0,2,1,0,0
8,0,41,2,0,2,0,0,10,3,0,0,0,0,0,0,0,0
